Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2955,27,Male,Dress,25.6578658,South Dakota,M,Pale peach,Spring,NA,Next Day Air,No,1,Debit Card,Quarterly
2158,25,Male,Pajamas,41.03556158,Mississippi,L,Burnt orange,Winter,NA,Standard,No,20,Debit Card,Quarterly
3086,32,Female,Shorts,20.4575837,Nevada,L,Ruby Red,Summer,NA,Standard,No,5,Debit Card,Quarterly
3134,18,Male,Leggings,23.67577347,,M,Black,Winter,4,Standard,No,0,Debit Card,
2470,39,Male,T-shirt,36.67832112,Maryland,M,Muted mustard yellow,Fall,NA,Standard,No,1,Debit Card,Monthly
2875,41,Male,Pajamas,32.56264705,Colorado,L,Muted mustard yellow,Winter,NA,Standard,No,10,Debit Card,Weekly
3392,30,Female,Leggings,31.93083979,Montana,M,Mauve,Winter,NA,Standard,No,3,Debit Card,Quarterly
2020,19,Male,Backpack,25.67792264,Idaho,S,Terra cotta,Winter,5,Next Day Air,No,0,Debit Card,
2347,46,Male,Shorts,29.60391608,,L,Ruby Red,Summer,NA,Standard,No,10,Debit Card,Monthly
3282,25,Male,Dress,19.99541894,Oregon,L,Lemon yellow,Spring,NA,Express,No,8,Debit Card,Bi-Weekly
1688,40,Female,Scarf,47.75008168,Georgia,S,Muted mustard yellow,Winter,5,Standard,No,1,Debit Card,Quarterly
2378,35,Female,Pajamas,22.91178068,South Dakota,L,Mauve,Winter,NA,Next Day Air,No,11,Debit Card,Bi-Weekly
3535,20,Female,Sweater,39.23959446,Delaware,M,Muted mustard yellow,Winter,NA,Standard,No,16,Debit Card,Monthly
2720,,Male,Sweater,28.81651677,Louisiana,S,Brick red,Winter,4,Next Day Air,No,7,Debit Card,Monthly
2943,38,Female,Handbag,31.40836706,Hawaii,M,Aubergine,Fall,5,Standard,No,7,Debit Card,Monthly
1839,32,Male,Hoodie,38.89149201,Vermont,L,Aubergine,Winter,5,Standard,No,6,Debit Card,Monthly
2788,22,Male,Hoodie,31.81908146,West Virginia,XL,Burnt orange,Winter,NA,Standard,No,0,Debit Card,
3096,42,Female,Boots,29.49214903,,S,Terra cotta,Fall,2,Next Day Air,No,20,Debit Card,Monthly
2172,23,Male,Sweater,19.99146655,Missouri,M,Ruby Red,Winter,2,Standard,No,20,Debit Card,Quarterly
2931,,Male,Pajamas,24.82905293,Mississippi,M,Lavender,Winter,5,Standard,No,3,Debit Card,Quarterly
1681,24,Female,Handbag,26.63657552,,M,Burnt orange,Fall,NA,Standard,No,6,Debit Card,Annually
2245,23,Male,T-shirt,37.31764342,South Carolina,M,Mauve,Spring,NA,Next Day Air,No,2,Debit Card,Quarterly
3332,30,Male,Scarf,30.26272867,California,M,Black,Winter,NA,Standard,No,10,Debit Card,Quarterly
2700,50,Female,Gloves,27.50383682,Utah,M,Terra cotta,Winter,5,Next Day Air,No,0,Debit Card,
1696,40,Male,Gloves,25.31342596,Nebraska,S,Terra cotta,Winter,NA,Next Day Air,No,8,Debit Card,Quarterly
3244,39,Male,Sweater,35.53277982,Idaho,L,Terra cotta,Fall,NA,Standard,No,9,Debit Card,Quarterly
3532,29,Male,Leggings,17.93243454,,XL,Terra cotta,Fall,4,Standard,No,0,Debit Card,
2517,36,Female,T-shirt,27.1129398,Utah,XL,Lemon yellow,Summer,NA,Standard,No,15,Debit Card,Quarterly
3810,31,Male,Boots,27.85075124,New York,S,Mauve,Winter,NA,Standard,No,3,Debit Card,Annually
2357,36,Female,Hoodie,31.7112997,Montana,M,Brown,Winter,NA,Standard,No,5,Debit Card,Quarterly
3530,37,Female,Hoodie,25.53630345,Montana,S,Burnt orange,Fall,NA,Express,No,11,Debit Card,Quarterly
2962,46,Female,Hoodie,22.52110221,New Hampshire,S,Brick red,Fall,NA,Standard,No,7,Debit Card,Monthly
3897,44,Male,Boots,19.0382296,Iowa,L,Black,Winter,4,Next Day Air,No,20,Debit Card,Quarterly
3629,41,Female,Boots,37.58721122,Georgia,L,Terra cotta,Winter,NA,Express,No,3,Debit Card,Bi-Weekly
3250,,Female,Gloves,28.94286534,Virginia,M,Black,Winter,5,Standard,No,20,Debit Card,Quarterly
2035,42,Female,T-shirt,34.80883759,Alabama,M,Turquoise,Summer,NA,Standard,No,3,Debit Card,Quarterly
2332,23,Male,Scarf,21.4728011,Illinois,S,Brick red,Fall,5,Express,No,7,Debit Card,Quarterly
1846,31,Male,T-shirt,28.7768906,Delaware,M,Baby blue,Spring,NA,Standard,No,0,Debit Card,
2695,36,Female,Shorts,35.87902044,,M,Fuchsia,Summer,5,Standard,No,12,Debit Card,Quarterly
3462,32,Male,Sweater,29.84231373,,S,Aubergine,Winter,NA,Next Day Air,No,6,Debit Card,Annually
2595,37,Male,Running Shoes,28.42420239,Montana,L,Baby blue,Summer,NA,Standard,No,5,Debit Card,Monthly
3717,29,Male,Leggings,32.37735056,,M,Burnt orange,Winter,NA,Next Day Air,No,3,Debit Card,Quarterly
2342,25,Male,Dress,37.11216975,,L,White,Summer,NA,Standard,No,1,Debit Card,Quarterly
2473,44,Female,Dress,29.03822686,Utah,M,Turquoise,Spring,4,Standard,No,20,Debit Card,Annually
1704,40,Female,Dress,35.62139281,California,M,Periwinkle,Summer,5,Standard,No,6,Debit Card,Quarterly
3533,25,Male,Hoodie,16.21162404,Connecticut,L,Aubergine,Winter,NA,Standard,No,4,Debit Card,Quarterly
3129,18,Female,Sweater,34.06094219,Arkansas,S,Ruby Red,Winter,NA,Express,No,0,Debit Card,
2805,25,Female,Running Shoes,27.76016957,South Carolina,M,Turquoise,Summer,5,Standard,No,2,Debit Card,Annually
3500,42,Female,Dress,29.11242222,New Jersey,L,Aubergine,Summer,5,Standard,No,20,Debit Card,Quarterly
3809,53,Female,Sweater,29.07385763,Washington,M,Black,Winter,NA,Standard,No,0,Debit Card,
2803,36,Female,Backpack,23.09878928,,L,Turquoise,Winter,1,Next Day Air,No,9,Debit Card,Monthly
2420,22,Female,Backpack,32.38464228,North Carolina,M,Terra cotta,Fall,5,Standard,No,0,Debit Card,
2050,46,Female,Running Shoes,18.65253494,Rhode Island,L,White,Summer,NA,Standard,No,0,Debit Card,
2231,36,Male,Dress,33.00674302,Colorado,S,Periwinkle,Spring,5,Standard,No,20,Debit Card,Monthly
3559,24,Male,Gloves,35.1573625,Alaska,L,Burnt orange,Winter,2,Standard,No,4,Debit Card,Quarterly
2830,21,Male,Hoodie,29.12754853,Arizona,XL,Aubergine,Winter,NA,Next Day Air,No,0,Debit Card,
1838,30,Male,Dress,33.58697727,Montana,M,Pale peach,Summer,NA,Standard,No,0,Debit Card,
1862,39,Female,Sweater,26.97475109,South Dakota,S,Aubergine,Winter,NA,Standard,No,5,Debit Card,Annually
2682,30,Female,Dress,35.26740534,Massachusetts,L,White,Summer,NA,Express,No,0,Debit Card,
2790,41,Female,Sunglasses,37.72438513,North Carolina,L,Terra cotta,Spring,4,Standard,No,10,Debit Card,Monthly
3426,24,Female,T-shirt,36.72308176,Michigan,M,Turquoise,Summer,4,Next Day Air,No,19,Debit Card,Monthly
1979,27,Male,Sunglasses,32.60141799,Massachusetts,L,Pale peach,Spring,NA,Standard,No,0,Debit Card,
2254,30,Male,Shorts,36.62078401,Oklahoma,M,Baby blue,Summer,4,Standard,No,0,Debit Card,
2890,25,Male,Scarf,24.83094741,Minnesota,M,Black,Fall,2,Standard,No,8,Debit Card,Quarterly
3317,,Male,Backpack,38.85173986,,M,Terra cotta,Winter,NA,Standard,No,0,Debit Card,
1842,27,Female,Sweater,37.40250832,Vermont,L,Brick red,Fall,5,Express,No,3,Debit Card,Monthly
2055,26,Female,Sweater,37.42754227,New Jersey,XL,Mauve,Winter,NA,Standard,No,4,Debit Card,Monthly
3542,43,Female,Handbag,36.72906346,Virginia,M,Lavender,Summer,NA,Standard,No,2,Debit Card,Quarterly
1749,41,Female,Hoodie,33.98067639,Montana,L,Aubergine,Fall,4,Standard,No,1,Debit Card,Quarterly
1801,27,Female,Dress,18.45655786,Mississippi,XL,Brick red,Fall,NA,Standard,No,0,Debit Card,
1950,40,Male,Pajamas,34.09690382,Nebraska,L,Black,Winter,NA,Standard,No,0,Debit Card,
2460,34,Female,Boots,35.42667541,Missouri,L,Lavender,Fall,4,Standard,No,11,Debit Card,Quarterly
1832,21,Male,Handbag,31.81240853,Maine,M,Pale peach,Summer,NA,Next Day Air,No,2,Debit Card,Quarterly
2548,,Male,Jacket,28.1308599,Mississippi,M,Terra cotta,Fall,NA,Standard,No,12,Debit Card,Annually
1931,38,Male,Boots,34.8872248,North Carolina,L,Burnt orange,Fall,4,Standard,No,3,Debit Card,Annually
3760,41,Male,Gloves,41.37357814,Missouri,M,Turquoise,Winter,NA,Standard,No,1,Debit Card,Annually
2727,24,Male,Gloves,25.92374623,Michigan,L,Brown,Fall,5,Standard,No,15,Debit Card,Monthly
3687,26,Male,Scarf,39.47326394,Louisiana,M,Terra cotta,Winter,4,Standard,No,0,Debit Card,
1785,25,Female,Hoodie,36.76873767,Louisiana,L,Brick red,Winter,4,Standard,No,3,Debit Card,Annually
3432,34,Female,Shorts,32.92980148,New Mexico,S,Lavender,Summer,NA,Next Day Air,No,8,Debit Card,Quarterly
3627,53,Male,Scarf,28.02494051,Mississippi,L,Burnt orange,Fall,NA,Standard,No,1,Debit Card,Bi-Weekly
2739,19,Female,Jacket,44.68591044,Ohio,M,Mauve,Fall,4,Standard,No,1,Debit Card,Quarterly
3168,,Female,Hoodie,19.6984332,Oregon,M,Aubergine,Winter,NA,Standard,No,3,Debit Card,Bi-Weekly
2798,27,Male,Shorts,34.57306472,Oklahoma,M,White,Summer,NA,Standard,No,8,Debit Card,Monthly
1941,19,Female,Sunglasses,24.80861286,,L,Pale peach,Summer,NA,Standard,No,9,Debit Card,Bi-Weekly
3481,,Male,Leggings,25.52579555,New Hampshire,L,Brick red,Winter,2,Standard,No,14,Debit Card,Quarterly
3176,19,Female,Running Shoes,29.66937722,Connecticut,M,White,Summer,NA,Standard,No,5,Debit Card,Monthly
2589,25,Male,Leggings,27.83200334,Delaware,M,Black,Fall,NA,Standard,No,0,Debit Card,
3693,40,Male,Backpack,31.67446256,Alabama,L,Terra cotta,Winter,NA,Standard,No,6,Debit Card,Quarterly
3454,28,Male,Sunglasses,37.19000673,Alabama,L,Periwinkle,Spring,NA,Express,No,3,Debit Card,Quarterly
2870,37,Male,Hoodie,29.69239337,Georgia,M,Brick red,Fall,NA,Express,No,6,Debit Card,Quarterly
2787,,Female,Belt,35.22320813,Colorado,M,Ruby Red,Fall,4,Standard,No,7,Debit Card,Quarterly
3137,46,Female,Handbag,23.12063989,Minnesota,M,Fuchsia,Summer,NA,Express,No,10,Debit Card,Weekly
1686,25,Female,Scarf,22.59390411,Minnesota,M,Mauve,Fall,2,Standard,No,5,Debit Card,Monthly
2569,31,Male,Backpack,41.68014394,Texas,XL,Brick red,Winter,NA,Standard,No,0,Debit Card,
2429,37,Female,Dress,28.24345094,Idaho,M,Lavender,Summer,NA,Standard,No,20,Debit Card,Quarterly
3085,,Female,Handbag,43.77712669,Idaho,S,Lemon yellow,Spring,4,Standard,No,0,Debit Card,
2793,30,Female,Backpack,39.98516576,Kentucky,L,Burnt orange,Winter,NA,Standard,No,4,Debit Card,Quarterly
3744,,Male,Boots,33.3075838,Idaho,L,Brick red,Winter,5,Standard,No,0,Debit Card,
1828,48,Male,Boots,16.4705304,Vermont,S,Ruby Red,Winter,NA,Next Day Air,No,9,Debit Card,Monthly
3889,32,Female,Leggings,27.82482455,Virginia,M,Terra cotta,Winter,NA,Next Day Air,No,0,Debit Card,
1884,25,Male,Handbag,32.28277188,,M,Lavender,Spring,NA,Express,No,2,Debit Card,Annually
2735,45,Female,Jacket,28.06865654,New York,XL,Aubergine,Fall,NA,Standard,No,0,Debit Card,
3023,52,Male,Sunglasses,23.54847785,,M,Pale peach,Summer,NA,Standard,No,8,Debit Card,Monthly
2462,31,Male,Shorts,27.46586447,Pennsylvania,L,Lavender,Summer,NA,Standard,No,4,Debit Card,Monthly
2913,23,Male,Handbag,25.8313626,Oregon,M,Black,Spring,NA,Standard,No,20,Debit Card,Annually
3064,18,Female,Sweater,14.4971471,Connecticut,L,Mauve,Fall,NA,Standard,No,6,Debit Card,Monthly
3473,31,Male,Belt,27.76146948,Georgia,S,Brown,Fall,4,Standard,No,2,Debit Card,Monthly
1732,54,Male,Boots,26.63477211,Idaho,M,Burnt orange,Fall,2,Standard,No,3,Debit Card,Quarterly
2693,59,Female,Backpack,41.00137414,Washington,XL,Aubergine,Winter,2,Standard,No,4,Debit Card,Monthly
3790,31,Female,Hoodie,40.7412309,North Dakota,M,Brick red,Winter,5,Standard,No,2,Debit Card,Bi-Weekly
2343,25,Male,Running Shoes,31.96507549,,M,Brown,Summer,5,Express,No,10,Debit Card,Quarterly
3303,35,Female,Socks,37.08564692,Alabama,XL,Brick red,Winter,2,Standard,No,6,Debit Card,Monthly
2167,35,Male,T-shirt,32.98107487,New Jersey,S,Pale peach,Summer,NA,Standard,No,12,Debit Card,Quarterly
3364,33,Male,Scarf,31.2032426,California,M,Ruby Red,Fall,2,Standard,No,7,Debit Card,Annually
2696,52,Male,Dress,24.57081745,Tennessee,M,Terra cotta,Fall,NA,Standard,No,4,Debit Card,Bi-Weekly
2561,34,Male,Belt,22.23494028,California,M,Terra cotta,Fall,NA,Standard,No,2,Debit Card,Annually
2096,47,Female,Handbag,33.87247714,New Mexico,M,Lemon yellow,Spring,NA,Next Day Air,No,14,Debit Card,Annually
3178,,Female,Handbag,31.34879101,Missouri,L,Black,Fall,2,Standard,No,15,Debit Card,Monthly
1701,26,Female,Backpack,29.57528153,West Virginia,L,Brick red,Winter,NA,Next Day Air,No,5,Debit Card,Quarterly
3370,43,Non-binary,Socks,24.28839993,Maine,M,Terra cotta,Winter,NA,Express,No,5,Debit Card,Monthly
2125,31,Male,Running Shoes,39.81349316,Rhode Island,M,White,Summer,4,Standard,No,0,Debit Card,
3280,,Male,Belt,22.11475571,Wyoming,S,Black,Fall,NA,Next Day Air,No,3,Debit Card,Quarterly
3799,36,Male,Handbag,18.69112987,,S,White,Spring,NA,Next Day Air,No,0,Debit Card,
2948,32,Male,Sunglasses,35.72440199,Nebraska,L,Black,Fall,2,Standard,No,0,Debit Card,
2253,28,Female,Scarf,36.35179368,Nebraska,S,Aubergine,Winter,NA,Standard,No,1,Debit Card,Monthly
2367,28,Female,Running Shoes,29.43896785,,L,Lemon yellow,Summer,5,Express,No,0,Debit Card,
2835,39,Male,Shorts,37.58161422,Texas,M,Fuchsia,Fall,NA,Standard,No,3,Debit Card,Annually
1814,28,Male,Sunglasses,24.93717049,Illinois,M,Fuchsia,Summer,5,Standard,No,20,Debit Card,Quarterly
3164,18,Male,Sunglasses,36.37364172,Nebraska,XL,Lemon yellow,Summer,5,Standard,No,13,Debit Card,Bi-Weekly
3765,27,Male,Sunglasses,30.27716019,South Dakota,M,Pale peach,Summer,NA,Standard,No,5,Debit Card,Quarterly
3337,25,Female,Sunglasses,27.87815732,Montana,M,Lemon yellow,Summer,NA,Next Day Air,No,20,Debit Card,Annually
1780,26,Male,Backpack,35.64693645,Virginia,M,Ruby Red,Winter,NA,Standard,No,11,Debit Card,Annually
2550,45,Female,Handbag,28.81484812,Virginia,M,Lavender,Summer,4,Standard,No,1,Debit Card,Monthly
3366,33,Female,Running Shoes,23.23225224,Tennessee,L,Fuchsia,Summer,NA,Standard,No,7,Debit Card,Monthly
2844,37,Male,Sweater,38.75484831,Ohio,M,Aubergine,Winter,5,Standard,No,8,Debit Card,Quarterly
3294,41,Male,Running Shoes,25.6203383,West Virginia,M,Ruby Red,Summer,NA,Standard,No,20,Debit Card,Annually
3223,26,Female,Sweater,37.12334436,Texas,S,Burnt orange,Fall,NA,Standard,No,3,Debit Card,Annually
2428,43,Female,Dress,28.09922753,,M,Lemon yellow,Summer,4,Standard,No,6,Debit Card,Quarterly
3084,39,Male,Socks,33.45504449,Illinois,S,Muted mustard yellow,Fall,NA,Standard,No,12,Debit Card,Monthly
1784,,Female,Leggings,32.17544454,Ohio,L,Terra cotta,Winter,NA,Standard,No,5,Debit Card,Quarterly
3671,30,Female,T-shirt,17.97746717,Vermont,S,Turquoise,Summer,4,Standard,No,20,Debit Card,Monthly
3814,39,Male,Socks,36.69108968,Georgia,M,Mauve,Winter,4,Express,No,13,Debit Card,Monthly
1953,31,Female,Scarf,36.52395711,Maryland,L,Brick red,Winter,4,Standard,No,10,Debit Card,Annually
2997,31,Female,Running Shoes,33.76203641,Utah,M,White,Spring,4,Standard,No,15,Debit Card,Quarterly
2362,51,Female,Shorts,25.9499938,Alabama,M,Muted mustard yellow,Fall,NA,Express,No,5,Debit Card,Quarterly
2768,35,Female,Shorts,27.51720815,Iowa,M,Lemon yellow,Summer,NA,Standard,No,0,Debit Card,
3210,25,Male,Gloves,39.44840045,Arkansas,L,Brick red,Winter,NA,Standard,No,2,Debit Card,Annually
2883,33,Male,Dress,31.21004564,Oklahoma,L,Lemon yellow,Summer,5,Standard,No,17,Debit Card,Quarterly
1679,45,Male,Pajamas,28.91476116,Ohio,S,Brown,Winter,NA,Standard,No,4,Debit Card,Annually
2077,44,Male,T-shirt,34.74197926,Florida,S,Fuchsia,Summer,NA,Standard,No,0,Debit Card,
3849,23,Male,Pajamas,27.04459755,New Hampshire,M,Muted mustard yellow,Winter,NA,Standard,No,4,Debit Card,Annually
2092,45,Female,Gloves,33.32320653,,XL,Muted mustard yellow,Fall,5,Standard,No,0,Debit Card,
2608,38,Female,Handbag,34.80341701,Oklahoma,XL,Turquoise,Summer,NA,Standard,No,1,Debit Card,Monthly
2289,,Female,Sweater,29.44231152,California,M,Brown,Winter,NA,Standard,No,4,Debit Card,Quarterly
2570,,Female,Jeans,39.97386012,New York,M,Terra cotta,Fall,NA,Standard,No,15,Debit Card,Monthly
2322,33,Female,Sunglasses,29.94653913,Colorado,M,Brown,Fall,5,Next Day Air,No,11,Debit Card,Bi-Weekly
3221,,Male,Sunglasses,26.59558322,North Dakota,M,White,Spring,NA,Standard,No,0,Debit Card,
3528,35,Female,Sweater,22.90190432,Washington,S,Mauve,Winter,NA,Standard,No,20,Debit Card,Quarterly
2266,23,Female,Dress,31.39405067,Montana,XL,Lavender,Spring,NA,Standard,No,6,Debit Card,Annually
3311,31,Female,Shorts,29.88177395,Iowa,M,Black,Fall,NA,Next Day Air,No,6,Debit Card,Bi-Weekly
3217,35,Female,Shorts,44.80664178,Illinois,S,Turquoise,Summer,NA,Standard,No,0,Debit Card,
1750,,Male,Sunglasses,37.11920847,Wyoming,L,Fuchsia,Summer,NA,Express,No,11,Debit Card,Quarterly
3355,20,Female,Leggings,40.54286071,,M,Brick red,Fall,NA,Standard,No,4,Debit Card,Bi-Weekly
3322,35,Male,Gloves,31.482554,Maine,S,Brown,Fall,NA,Standard,No,20,Debit Card,Quarterly
1793,28,Female,Scarf,31.59692466,Iowa,M,Turquoise,Fall,NA,Standard,No,2,Debit Card,Quarterly
3373,27,Male,Gloves,23.05496086,Pennsylvania,M,Burnt orange,Fall,NA,Standard,No,3,Debit Card,Quarterly
2191,45,Female,Shorts,22.61430591,Alaska,S,Pale peach,Spring,4,Standard,No,1,Debit Card,Bi-Weekly
3180,26,Female,T-shirt,34.27694371,,M,Fuchsia,Summer,NA,Standard,No,5,Debit Card,Quarterly
2434,23,Male,Leggings,25.58436555,Oregon,M,Turquoise,Fall,NA,Standard,No,0,Debit Card,
3338,48,Male,Dress,25.43093015,,L,Fuchsia,Summer,4,Standard,No,8,Debit Card,Bi-Weekly
3199,25,Male,T-shirt,34.92603181,Pennsylvania,L,White,Spring,NA,Standard,No,0,Debit Card,
2202,24,Female,Shorts,37.52695505,Ohio,L,Brown,Spring,NA,Standard,No,4,Debit Card,Monthly
1687,32,Female,Dress,38.27652357,Illinois,L,White,Summer,4,Next Day Air,No,6,Debit Card,Quarterly
3187,,Male,Dress,21.97694625,Virginia,S,Fuchsia,Summer,4,Standard,No,3,Debit Card,Annually
3635,35,Female,Sweater,37.29116454,Ohio,M,Burnt orange,Winter,NA,Next Day Air,No,2,Debit Card,Annually
3726,39,Male,Sunglasses,27.21165627,Oklahoma,S,Muted mustard yellow,Fall,NA,Standard,No,4,Debit Card,Bi-Weekly
3860,25,Male,Handbag,39.68492716,Mississippi,S,White,Spring,4,Express,No,2,Debit Card,Annually
2442,27,Female,Shorts,28.12340946,California,M,Lavender,Summer,NA,Standard,No,1,Debit Card,Quarterly
2399,30,Female,Backpack,25.37026663,Florida,M,Mauve,Fall,NA,Standard,No,0,Debit Card,
2645,21,Male,Socks,40.66860113,,M,Brown,Fall,4,Next Day Air,No,1,Debit Card,Quarterly
2808,36,Female,Scarf,32.36923441,Maryland,M,Aubergine,Winter,NA,Standard,No,7,Debit Card,Quarterly
1962,,Female,Dress,28.9235951,Nevada,L,White,Spring,NA,Standard,No,0,Debit Card,
2919,26,Male,Handbag,39.25723044,,S,Lemon yellow,Spring,NA,Standard,No,7,Debit Card,Annually
2535,27,Male,Sunglasses,24.94543744,Virginia,XL,White,Spring,NA,Standard,No,3,Debit Card,Quarterly
3128,20,Female,Handbag,26.36595741,Louisiana,M,Ruby Red,Fall,NA,Standard,No,1,Debit Card,Quarterly
2544,27,Female,Sunglasses,29.46138678,West Virginia,L,Terra cotta,Summer,5,Standard,No,16,Debit Card,Quarterly
3518,27,Female,Socks,29.1005749,Tennessee,M,Muted mustard yellow,Winter,5,Standard,No,15,Debit Card,Quarterly
3231,21,Female,Shorts,35.19340567,Kansas,M,Periwinkle,Spring,NA,Standard,No,7,Debit Card,Monthly
1806,34,Male,Sunglasses,18.36052031,Arizona,L,White,Summer,NA,Next Day Air,No,0,Debit Card,
1834,53,Female,Socks,37.81496697,Louisiana,M,Terra cotta,Fall,NA,Standard,No,9,Debit Card,Bi-Weekly
3591,19,Female,Boots,35.30152985,South Dakota,M,Brown,Winter,4,Standard,No,8,Debit Card,Quarterly
1823,33,Female,Sunglasses,28.86825292,Connecticut,S,White,Summer,4,Standard,No,1,Debit Card,Quarterly
3749,33,Male,Scarf,29.4456267,Delaware,M,Brown,Fall,4,Standard,No,2,Debit Card,Monthly
2356,39,Female,Boots,34.91230413,Tennessee,S,Brown,Fall,NA,Standard,No,2,Debit Card,Annually
1719,18,Female,T-shirt,29.04694344,Maryland,L,Baby blue,Summer,NA,Standard,No,7,Debit Card,Annually
2265,32,Male,Shorts,19.35201628,North Dakota,M,Turquoise,Spring,NA,Standard,No,8,Debit Card,Quarterly
3625,27,Male,Hoodie,27.37224845,Texas,XL,Brick red,Winter,NA,Standard,No,2,Debit Card,Quarterly
2451,42,Male,Sweater,30.73014273,North Carolina,M,Ruby Red,Winter,4,Express,No,1,Debit Card,Monthly
3574,50,Female,Jeans,40.21862897,Connecticut,L,Brick red,Fall,2,Standard,No,0,Debit Card,
2153,39,Male,Gloves,31.11407248,New Jersey,L,Turquoise,Winter,NA,Express,No,2,Debit Card,Annually
3852,35,Male,Sweater,21.14982444,Montana,M,Ruby Red,Fall,NA,Standard,No,1,Debit Card,Annually
1756,32,Male,Sunglasses,30.03485998,Delaware,XL,Brick red,Summer,5,Standard,No,3,Debit Card,Annually
2480,42,Male,Handbag,26.45119121,Kansas,S,Terra cotta,Fall,2,Standard,No,7,Debit Card,Monthly
2949,21,Female,Boots,20.2724299,Vermont,M,Mauve,Fall,NA,Standard,No,0,Debit Card,
2145,,Female,Dress,40.63581047,,L,Lavender,Summer,NA,Standard,No,13,Debit Card,Quarterly
2373,,Female,Sweater,26.38344991,Alabama,XL,Burnt orange,Winter,2,Standard,No,8,Debit Card,Annually
2872,,Female,Handbag,35.12757345,Idaho,S,Fuchsia,Summer,NA,Standard,No,1,Debit Card,Quarterly
3746,,Male,Pajamas,31.96659178,Washington,L,Ruby Red,Fall,NA,Standard,No,3,Debit Card,Quarterly
3554,38,Male,Jacket,26.35262413,Minnesota,M,Black,Winter,4,Standard,No,13,Debit Card,Bi-Weekly
2354,46,Male,Running Shoes,34.26330824,Montana,M,Lemon yellow,Spring,4,Standard,No,0,Debit Card,
2497,38,Male,Sweater,30.21572665,Illinois,S,Black,Winter,5,Standard,No,6,Debit Card,Annually
2279,19,Male,Backpack,29.72846583,Maryland,M,Brown,Winter,5,Standard,No,8,Debit Card,Quarterly
3027,37,Female,Shorts,25.12235563,Tennessee,L,Periwinkle,Summer,NA,Standard,No,16,Debit Card,Annually
3834,,Female,Sweater,35.06955686,Arizona,L,Mauve,Winter,NA,Standard,No,1,Debit Card,Quarterly
3660,65,Male,Jacket,29.03290261,,S,Brown,Fall,NA,Next Day Air,No,9,Debit Card,Quarterly
2902,26,Female,Hoodie,35.26830289,Alabama,L,Brown,Fall,2,Standard,No,10,Debit Card,Annually
1937,22,Male,T-shirt,26.16403112,Minnesota,S,Lemon yellow,Summer,4,Standard,No,3,Debit Card,Quarterly
3605,58,Non-binary,Running Shoes,29.06741907,Louisiana,M,Fuchsia,Summer,4,Standard,No,12,Debit Card,Weekly
3873,47,Female,Handbag,43.943318,New Hampshire,M,Lemon yellow,Summer,NA,Standard,No,14,Debit Card,Monthly
3410,33,Male,Leggings,29.85820311,Minnesota,M,Fuchsia,Winter,NA,Standard,No,2,Debit Card,Monthly
2210,54,Female,Shorts,35.35051859,Utah,XL,Terra cotta,Fall,4,Standard,No,1,Debit Card,Quarterly
1692,29,Female,Pajamas,25.59100445,Connecticut,L,Aubergine,Fall,NA,Standard,No,1,Debit Card,Quarterly
2283,40,Male,Hoodie,31.65539055,Idaho,S,Brick red,Winter,NA,Standard,No,11,Debit Card,Bi-Weekly
3747,29,Female,Scarf,25.32358161,Idaho,XL,Black,Winter,2,Next Day Air,No,13,Debit Card,Monthly
2648,52,Male,Handbag,25.13564072,South Carolina,M,Baby blue,Spring,2,Express,No,0,Debit Card,
